event_id,observation_timestamp,expiry_date,option_parent,asset,instrument_id,symbol,raw_symbol,option_type,strike,futures_mid,moneyness_distance,underlying_id,underlying_symbol,security_type,instrument_class,status
2022-02-16_2022-02-18,2022-02-16T09:00:00+00:00,2022-02-18,3EU.OPT,3EU,588649,3EUG2 P1140,3EUG2 P1140,P,1.14,1.1396000000000002,0.0003999999999997339,28727,6EH2,OOF,P,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T09:00:00+00:00,2022-02-18,3EU.OPT,3EU,500307,3EUG2 C1140,3EUG2 C1140,C,1.14,1.1396000000000002,0.0003999999999997339,28727,6EH2,OOF,C,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T09:15:00+00:00,2022-02-18,3EU.OPT,3EU,588649,3EUG2 P1140,3EUG2 P1140,P,1.14,1.138375,0.0016249999999999876,28727,6EH2,OOF,P,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T09:15:00+00:00,2022-02-18,3EU.OPT,3EU,661605,3EUG2 P1137,3EUG2 P1137,P,1.1375,1.138375,0.0008749999999999591,28727,6EH2,OOF,P,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T09:15:00+00:00,2022-02-18,3EU.OPT,3EU,53979,3EUG2 C1137,3EUG2 C1137,C,1.1375,1.138375,0.0008749999999999591,28727,6EH2,OOF,C,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T09:15:00+00:00,2022-02-18,3EU.OPT,3EU,500307,3EUG2 C1140,3EUG2 C1140,C,1.14,1.138375,0.0016249999999999876,28727,6EH2,OOF,C,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T09:30:00+00:00,2022-02-18,3EU.OPT,3EU,588649,3EUG2 P1140,3EUG2 P1140,P,1.14,1.138625,0.001374999999999904,28727,6EH2,OOF,P,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T09:30:00+00:00,2022-02-18,3EU.OPT,3EU,661605,3EUG2 P1137,3EUG2 P1137,P,1.1375,1.138625,0.0011250000000000426,28727,6EH2,OOF,P,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T09:30:00+00:00,2022-02-18,3EU.OPT,3EU,53979,3EUG2 C1137,3EUG2 C1137,C,1.1375,1.138625,0.0011250000000000426,28727,6EH2,OOF,C,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T09:30:00+00:00,2022-02-18,3EU.OPT,3EU,500307,3EUG2 C1140,3EUG2 C1140,C,1.14,1.138625,0.001374999999999904,28727,6EH2,OOF,C,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T09:45:00+00:00,2022-02-18,3EU.OPT,3EU,588649,3EUG2 P1140,3EUG2 P1140,P,1.14,1.138825,0.001174999999999926,28727,6EH2,OOF,P,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T09:45:00+00:00,2022-02-18,3EU.OPT,3EU,661605,3EUG2 P1137,3EUG2 P1137,P,1.1375,1.138825,0.0013250000000000206,28727,6EH2,OOF,P,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T09:45:00+00:00,2022-02-18,3EU.OPT,3EU,53979,3EUG2 C1137,3EUG2 C1137,C,1.1375,1.138825,0.0013250000000000206,28727,6EH2,OOF,C,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T09:45:00+00:00,2022-02-18,3EU.OPT,3EU,500307,3EUG2 C1140,3EUG2 C1140,C,1.14,1.138825,0.001174999999999926,28727,6EH2,OOF,C,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T10:00:00+00:00,2022-02-18,3EU.OPT,3EU,588649,3EUG2 P1140,3EUG2 P1140,P,1.14,1.138375,0.0016249999999999876,28727,6EH2,OOF,P,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T10:00:00+00:00,2022-02-18,3EU.OPT,3EU,661605,3EUG2 P1137,3EUG2 P1137,P,1.1375,1.138375,0.0008749999999999591,28727,6EH2,OOF,P,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T10:00:00+00:00,2022-02-18,3EU.OPT,3EU,53979,3EUG2 C1137,3EUG2 C1137,C,1.1375,1.138375,0.0008749999999999591,28727,6EH2,OOF,C,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T10:00:00+00:00,2022-02-18,3EU.OPT,3EU,500307,3EUG2 C1140,3EUG2 C1140,C,1.14,1.138375,0.0016249999999999876,28727,6EH2,OOF,C,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T10:15:00+00:00,2022-02-18,3EU.OPT,3EU,588649,3EUG2 P1140,3EUG2 P1140,P,1.14,1.13855,0.0014499999999999513,28727,6EH2,OOF,P,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T10:15:00+00:00,2022-02-18,3EU.OPT,3EU,661605,3EUG2 P1137,3EUG2 P1137,P,1.1375,1.13855,0.0010499999999999954,28727,6EH2,OOF,P,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T10:15:00+00:00,2022-02-18,3EU.OPT,3EU,53979,3EUG2 C1137,3EUG2 C1137,C,1.1375,1.13855,0.0010499999999999954,28727,6EH2,OOF,C,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T10:15:00+00:00,2022-02-18,3EU.OPT,3EU,500307,3EUG2 C1140,3EUG2 C1140,C,1.14,1.13855,0.0014499999999999513,28727,6EH2,OOF,C,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T10:30:00+00:00,2022-02-18,3EU.OPT,3EU,588649,3EUG2 P1140,3EUG2 P1140,P,1.14,1.138175,0.0018249999999999655,28727,6EH2,OOF,P,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T10:30:00+00:00,2022-02-18,3EU.OPT,3EU,661605,3EUG2 P1137,3EUG2 P1137,P,1.1375,1.138175,0.0006749999999999812,28727,6EH2,OOF,P,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T10:30:00+00:00,2022-02-18,3EU.OPT,3EU,53979,3EUG2 C1137,3EUG2 C1137,C,1.1375,1.138175,0.0006749999999999812,28727,6EH2,OOF,C,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T10:30:00+00:00,2022-02-18,3EU.OPT,3EU,500307,3EUG2 C1140,3EUG2 C1140,C,1.14,1.138175,0.0018249999999999655,28727,6EH2,OOF,C,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T10:45:00+00:00,2022-02-18,3EU.OPT,3EU,588649,3EUG2 P1140,3EUG2 P1140,P,1.14,1.1386500000000002,0.0013499999999997403,28727,6EH2,OOF,P,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T10:45:00+00:00,2022-02-18,3EU.OPT,3EU,661605,3EUG2 P1137,3EUG2 P1137,P,1.1375,1.1386500000000002,0.0011500000000002064,28727,6EH2,OOF,P,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T10:45:00+00:00,2022-02-18,3EU.OPT,3EU,53979,3EUG2 C1137,3EUG2 C1137,C,1.1375,1.1386500000000002,0.0011500000000002064,28727,6EH2,OOF,C,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T10:45:00+00:00,2022-02-18,3EU.OPT,3EU,500307,3EUG2 C1140,3EUG2 C1140,C,1.14,1.1386500000000002,0.0013499999999997403,28727,6EH2,OOF,C,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T11:00:00+00:00,2022-02-18,3EU.OPT,3EU,588649,3EUG2 P1140,3EUG2 P1140,P,1.14,1.138675,0.0013249999999997986,28727,6EH2,OOF,P,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T11:00:00+00:00,2022-02-18,3EU.OPT,3EU,661605,3EUG2 P1137,3EUG2 P1137,P,1.1375,1.138675,0.0011750000000001481,28727,6EH2,OOF,P,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T11:00:00+00:00,2022-02-18,3EU.OPT,3EU,53979,3EUG2 C1137,3EUG2 C1137,C,1.1375,1.138675,0.0011750000000001481,28727,6EH2,OOF,C,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T11:00:00+00:00,2022-02-18,3EU.OPT,3EU,500307,3EUG2 C1140,3EUG2 C1140,C,1.14,1.138675,0.0013249999999997986,28727,6EH2,OOF,C,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T11:15:00+00:00,2022-02-18,3EU.OPT,3EU,588649,3EUG2 P1140,3EUG2 P1140,P,1.14,1.138075,0.0019249999999999545,28727,6EH2,OOF,P,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T11:15:00+00:00,2022-02-18,3EU.OPT,3EU,661605,3EUG2 P1137,3EUG2 P1137,P,1.1375,1.138075,0.0005749999999999922,28727,6EH2,OOF,P,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T11:15:00+00:00,2022-02-18,3EU.OPT,3EU,53979,3EUG2 C1137,3EUG2 C1137,C,1.1375,1.138075,0.0005749999999999922,28727,6EH2,OOF,C,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T11:15:00+00:00,2022-02-18,3EU.OPT,3EU,500307,3EUG2 C1140,3EUG2 C1140,C,1.14,1.138075,0.0019249999999999545,28727,6EH2,OOF,C,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T11:30:00+00:00,2022-02-18,3EU.OPT,3EU,588649,3EUG2 P1140,3EUG2 P1140,P,1.14,1.138725,0.001274999999999915,28727,6EH2,OOF,P,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T11:30:00+00:00,2022-02-18,3EU.OPT,3EU,661605,3EUG2 P1137,3EUG2 P1137,P,1.1375,1.138725,0.0012250000000000316,28727,6EH2,OOF,P,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T11:30:00+00:00,2022-02-18,3EU.OPT,3EU,53979,3EUG2 C1137,3EUG2 C1137,C,1.1375,1.138725,0.0012250000000000316,28727,6EH2,OOF,C,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T11:30:00+00:00,2022-02-18,3EU.OPT,3EU,500307,3EUG2 C1140,3EUG2 C1140,C,1.14,1.138725,0.001274999999999915,28727,6EH2,OOF,C,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T11:45:00+00:00,2022-02-18,3EU.OPT,3EU,588649,3EUG2 P1140,3EUG2 P1140,P,1.14,1.1391,0.0008999999999999009,28727,6EH2,OOF,P,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T11:45:00+00:00,2022-02-18,3EU.OPT,3EU,661605,3EUG2 P1137,3EUG2 P1137,P,1.1375,1.1391,0.0016000000000000458,28727,6EH2,OOF,P,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T11:45:00+00:00,2022-02-18,3EU.OPT,3EU,53979,3EUG2 C1137,3EUG2 C1137,C,1.1375,1.1391,0.0016000000000000458,28727,6EH2,OOF,C,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T11:45:00+00:00,2022-02-18,3EU.OPT,3EU,500307,3EUG2 C1140,3EUG2 C1140,C,1.14,1.1391,0.0008999999999999009,28727,6EH2,OOF,C,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T12:00:00+00:00,2022-02-18,3EU.OPT,3EU,588649,3EUG2 P1140,3EUG2 P1140,P,1.14,1.139125,0.0008749999999999591,28727,6EH2,OOF,P,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T12:00:00+00:00,2022-02-18,3EU.OPT,3EU,661605,3EUG2 P1137,3EUG2 P1137,P,1.1375,1.139125,0.0016249999999999876,28727,6EH2,OOF,P,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T12:00:00+00:00,2022-02-18,3EU.OPT,3EU,53979,3EUG2 C1137,3EUG2 C1137,C,1.1375,1.139125,0.0016249999999999876,28727,6EH2,OOF,C,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T12:00:00+00:00,2022-02-18,3EU.OPT,3EU,500307,3EUG2 C1140,3EUG2 C1140,C,1.14,1.139125,0.0008749999999999591,28727,6EH2,OOF,C,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T12:15:00+00:00,2022-02-18,3EU.OPT,3EU,588649,3EUG2 P1140,3EUG2 P1140,P,1.14,1.1384500000000002,0.0015499999999997183,28727,6EH2,OOF,P,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T12:15:00+00:00,2022-02-18,3EU.OPT,3EU,661605,3EUG2 P1137,3EUG2 P1137,P,1.1375,1.1384500000000002,0.0009500000000002284,28727,6EH2,OOF,P,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T12:15:00+00:00,2022-02-18,3EU.OPT,3EU,53979,3EUG2 C1137,3EUG2 C1137,C,1.1375,1.1384500000000002,0.0009500000000002284,28727,6EH2,OOF,C,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T12:15:00+00:00,2022-02-18,3EU.OPT,3EU,500307,3EUG2 C1140,3EUG2 C1140,C,1.14,1.1384500000000002,0.0015499999999997183,28727,6EH2,OOF,C,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T12:30:00+00:00,2022-02-18,3EU.OPT,3EU,588649,3EUG2 P1140,3EUG2 P1140,P,1.14,1.138425,0.001574999999999882,28727,6EH2,OOF,P,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T12:30:00+00:00,2022-02-18,3EU.OPT,3EU,661605,3EUG2 P1137,3EUG2 P1137,P,1.1375,1.138425,0.0009250000000000647,28727,6EH2,OOF,P,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T12:30:00+00:00,2022-02-18,3EU.OPT,3EU,53979,3EUG2 C1137,3EUG2 C1137,C,1.1375,1.138425,0.0009250000000000647,28727,6EH2,OOF,C,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T12:30:00+00:00,2022-02-18,3EU.OPT,3EU,500307,3EUG2 C1140,3EUG2 C1140,C,1.14,1.138425,0.001574999999999882,28727,6EH2,OOF,C,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T12:45:00+00:00,2022-02-18,3EU.OPT,3EU,661605,3EUG2 P1137,3EUG2 P1137,P,1.1375,1.137925,0.0004250000000001197,28727,6EH2,OOF,P,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T12:45:00+00:00,2022-02-18,3EU.OPT,3EU,53979,3EUG2 C1137,3EUG2 C1137,C,1.1375,1.137925,0.0004250000000001197,28727,6EH2,OOF,C,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T13:00:00+00:00,2022-02-18,3EU.OPT,3EU,661605,3EUG2 P1137,3EUG2 P1137,P,1.1375,1.1372,0.00029999999999996696,28727,6EH2,OOF,P,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T13:00:00+00:00,2022-02-18,3EU.OPT,3EU,53979,3EUG2 C1137,3EUG2 C1137,C,1.1375,1.1372,0.00029999999999996696,28727,6EH2,OOF,C,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T13:15:00+00:00,2022-02-18,3EU.OPT,3EU,661605,3EUG2 P1137,3EUG2 P1137,P,1.1375,1.1378,0.00029999999999996696,28727,6EH2,OOF,P,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T13:15:00+00:00,2022-02-18,3EU.OPT,3EU,53979,3EUG2 C1137,3EUG2 C1137,C,1.1375,1.1378,0.00029999999999996696,28727,6EH2,OOF,C,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T13:30:00+00:00,2022-02-18,3EU.OPT,3EU,661605,3EUG2 P1137,3EUG2 P1137,P,1.1375,1.13715,0.00034999999999985043,28727,6EH2,OOF,P,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T13:30:00+00:00,2022-02-18,3EU.OPT,3EU,53979,3EUG2 C1137,3EUG2 C1137,C,1.1375,1.13715,0.00034999999999985043,28727,6EH2,OOF,C,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T13:45:00+00:00,2022-02-18,3EU.OPT,3EU,661605,3EUG2 P1137,3EUG2 P1137,P,1.1375,1.137175,0.0003249999999999087,28727,6EH2,OOF,P,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T13:45:00+00:00,2022-02-18,3EU.OPT,3EU,53979,3EUG2 C1137,3EUG2 C1137,C,1.1375,1.137175,0.0003249999999999087,28727,6EH2,OOF,C,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T14:00:00+00:00,2022-02-18,3EU.OPT,3EU,661605,3EUG2 P1137,3EUG2 P1137,P,1.1375,1.1369500000000001,0.0005499999999998284,28727,6EH2,OOF,P,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T14:00:00+00:00,2022-02-18,3EU.OPT,3EU,53979,3EUG2 C1137,3EUG2 C1137,C,1.1375,1.1369500000000001,0.0005499999999998284,28727,6EH2,OOF,C,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T14:00:00+00:00,2022-02-18,3EU.OPT,3EU,383140,3EUG2 C1135,3EUG2 C1135,C,1.135,1.1369500000000001,0.0019500000000001183,28727,6EH2,OOF,C,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T14:00:00+00:00,2022-02-18,3EU.OPT,3EU,312802,3EUG2 P1135,3EUG2 P1135,P,1.135,1.1369500000000001,0.0019500000000001183,28727,6EH2,OOF,P,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T14:15:00+00:00,2022-02-18,3EU.OPT,3EU,661605,3EUG2 P1137,3EUG2 P1137,P,1.1375,1.136525,0.0009749999999999481,28727,6EH2,OOF,P,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T14:15:00+00:00,2022-02-18,3EU.OPT,3EU,53979,3EUG2 C1137,3EUG2 C1137,C,1.1375,1.136525,0.0009749999999999481,28727,6EH2,OOF,C,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T14:15:00+00:00,2022-02-18,3EU.OPT,3EU,383140,3EUG2 C1135,3EUG2 C1135,C,1.135,1.136525,0.0015249999999999986,28727,6EH2,OOF,C,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T14:15:00+00:00,2022-02-18,3EU.OPT,3EU,312802,3EUG2 P1135,3EUG2 P1135,P,1.135,1.136525,0.0015249999999999986,28727,6EH2,OOF,P,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T14:30:00+00:00,2022-02-18,3EU.OPT,3EU,661605,3EUG2 P1137,3EUG2 P1137,P,1.1375,1.1361750000000002,0.0013249999999997986,28727,6EH2,OOF,P,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T14:30:00+00:00,2022-02-18,3EU.OPT,3EU,53979,3EUG2 C1137,3EUG2 C1137,C,1.1375,1.1361750000000002,0.0013249999999997986,28727,6EH2,OOF,C,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T14:30:00+00:00,2022-02-18,3EU.OPT,3EU,383140,3EUG2 C1135,3EUG2 C1135,C,1.135,1.1361750000000002,0.0011750000000001481,28727,6EH2,OOF,C,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T14:30:00+00:00,2022-02-18,3EU.OPT,3EU,312802,3EUG2 P1135,3EUG2 P1135,P,1.135,1.1361750000000002,0.0011750000000001481,28727,6EH2,OOF,P,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T14:45:00+00:00,2022-02-18,3EU.OPT,3EU,661605,3EUG2 P1137,3EUG2 P1137,P,1.1375,1.1376249999999999,0.00012499999999993072,28727,6EH2,OOF,P,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T14:45:00+00:00,2022-02-18,3EU.OPT,3EU,53979,3EUG2 C1137,3EUG2 C1137,C,1.1375,1.1376249999999999,0.00012499999999993072,28727,6EH2,OOF,C,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T15:00:00+00:00,2022-02-18,3EU.OPT,3EU,661605,3EUG2 P1137,3EUG2 P1137,P,1.1375,1.1371250000000002,0.00037499999999979217,28727,6EH2,OOF,P,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T15:00:00+00:00,2022-02-18,3EU.OPT,3EU,53979,3EUG2 C1137,3EUG2 C1137,C,1.1375,1.1371250000000002,0.00037499999999979217,28727,6EH2,OOF,C,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T15:15:00+00:00,2022-02-18,3EU.OPT,3EU,661605,3EUG2 P1137,3EUG2 P1137,P,1.1375,1.136975,0.0005249999999998867,28727,6EH2,OOF,P,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T15:15:00+00:00,2022-02-18,3EU.OPT,3EU,53979,3EUG2 C1137,3EUG2 C1137,C,1.1375,1.136975,0.0005249999999998867,28727,6EH2,OOF,C,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T15:15:00+00:00,2022-02-18,3EU.OPT,3EU,383140,3EUG2 C1135,3EUG2 C1135,C,1.135,1.136975,0.00197500000000006,28727,6EH2,OOF,C,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T15:15:00+00:00,2022-02-18,3EU.OPT,3EU,312802,3EUG2 P1135,3EUG2 P1135,P,1.135,1.136975,0.00197500000000006,28727,6EH2,OOF,P,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T15:30:00+00:00,2022-02-18,3EU.OPT,3EU,661605,3EUG2 P1137,3EUG2 P1137,P,1.1375,1.137475,2.4999999999941735e-05,28727,6EH2,OOF,P,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T15:30:00+00:00,2022-02-18,3EU.OPT,3EU,53979,3EUG2 C1137,3EUG2 C1137,C,1.1375,1.137475,2.4999999999941735e-05,28727,6EH2,OOF,C,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T15:45:00+00:00,2022-02-18,3EU.OPT,3EU,661605,3EUG2 P1137,3EUG2 P1137,P,1.1375,1.13715,0.00034999999999985043,28727,6EH2,OOF,P,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T15:45:00+00:00,2022-02-18,3EU.OPT,3EU,53979,3EUG2 C1137,3EUG2 C1137,C,1.1375,1.13715,0.00034999999999985043,28727,6EH2,OOF,C,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T16:00:00+00:00,2022-02-18,3EU.OPT,3EU,661605,3EUG2 P1137,3EUG2 P1137,P,1.1375,1.137175,0.0003249999999999087,28727,6EH2,OOF,P,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T16:00:00+00:00,2022-02-18,3EU.OPT,3EU,53979,3EUG2 C1137,3EUG2 C1137,C,1.1375,1.137175,0.0003249999999999087,28727,6EH2,OOF,C,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T16:15:00+00:00,2022-02-18,3EU.OPT,3EU,661605,3EUG2 P1137,3EUG2 P1137,P,1.1375,1.1371,0.00039999999999995595,28727,6EH2,OOF,P,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T16:15:00+00:00,2022-02-18,3EU.OPT,3EU,53979,3EUG2 C1137,3EUG2 C1137,C,1.1375,1.1371,0.00039999999999995595,28727,6EH2,OOF,C,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T16:30:00+00:00,2022-02-18,3EU.OPT,3EU,661605,3EUG2 P1137,3EUG2 P1137,P,1.1375,1.1378499999999998,0.00034999999999985043,28727,6EH2,OOF,P,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T16:30:00+00:00,2022-02-18,3EU.OPT,3EU,53979,3EUG2 C1137,3EUG2 C1137,C,1.1375,1.1378499999999998,0.00034999999999985043,28727,6EH2,OOF,C,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T16:45:00+00:00,2022-02-18,3EU.OPT,3EU,588649,3EUG2 P1140,3EUG2 P1140,P,1.14,1.138175,0.0018249999999999655,28727,6EH2,OOF,P,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T16:45:00+00:00,2022-02-18,3EU.OPT,3EU,661605,3EUG2 P1137,3EUG2 P1137,P,1.1375,1.138175,0.0006749999999999812,28727,6EH2,OOF,P,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T16:45:00+00:00,2022-02-18,3EU.OPT,3EU,53979,3EUG2 C1137,3EUG2 C1137,C,1.1375,1.138175,0.0006749999999999812,28727,6EH2,OOF,C,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T16:45:00+00:00,2022-02-18,3EU.OPT,3EU,500307,3EUG2 C1140,3EUG2 C1140,C,1.14,1.138175,0.0018249999999999655,28727,6EH2,OOF,C,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T17:00:00+00:00,2022-02-18,3EU.OPT,3EU,588649,3EUG2 P1140,3EUG2 P1140,P,1.14,1.1387,0.0012999999999998568,28727,6EH2,OOF,P,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T17:00:00+00:00,2022-02-18,3EU.OPT,3EU,661605,3EUG2 P1137,3EUG2 P1137,P,1.1375,1.1387,0.0012000000000000899,28727,6EH2,OOF,P,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T17:00:00+00:00,2022-02-18,3EU.OPT,3EU,53979,3EUG2 C1137,3EUG2 C1137,C,1.1375,1.1387,0.0012000000000000899,28727,6EH2,OOF,C,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T17:00:00+00:00,2022-02-18,3EU.OPT,3EU,500307,3EUG2 C1140,3EUG2 C1140,C,1.14,1.1387,0.0012999999999998568,28727,6EH2,OOF,C,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T17:15:00+00:00,2022-02-18,3EU.OPT,3EU,588649,3EUG2 P1140,3EUG2 P1140,P,1.14,1.1385999999999998,0.0014000000000000679,28727,6EH2,OOF,P,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T17:15:00+00:00,2022-02-18,3EU.OPT,3EU,661605,3EUG2 P1137,3EUG2 P1137,P,1.1375,1.1385999999999998,0.0010999999999998789,28727,6EH2,OOF,P,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T17:15:00+00:00,2022-02-18,3EU.OPT,3EU,53979,3EUG2 C1137,3EUG2 C1137,C,1.1375,1.1385999999999998,0.0010999999999998789,28727,6EH2,OOF,C,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T17:15:00+00:00,2022-02-18,3EU.OPT,3EU,500307,3EUG2 C1140,3EUG2 C1140,C,1.14,1.1385999999999998,0.0014000000000000679,28727,6EH2,OOF,C,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T17:30:00+00:00,2022-02-18,3EU.OPT,3EU,588649,3EUG2 P1140,3EUG2 P1140,P,1.14,1.138675,0.0013249999999997986,28727,6EH2,OOF,P,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T17:30:00+00:00,2022-02-18,3EU.OPT,3EU,661605,3EUG2 P1137,3EUG2 P1137,P,1.1375,1.138675,0.0011750000000001481,28727,6EH2,OOF,P,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T17:30:00+00:00,2022-02-18,3EU.OPT,3EU,53979,3EUG2 C1137,3EUG2 C1137,C,1.1375,1.138675,0.0011750000000001481,28727,6EH2,OOF,C,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T17:30:00+00:00,2022-02-18,3EU.OPT,3EU,500307,3EUG2 C1140,3EUG2 C1140,C,1.14,1.138675,0.0013249999999997986,28727,6EH2,OOF,C,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T17:45:00+00:00,2022-02-18,3EU.OPT,3EU,588649,3EUG2 P1140,3EUG2 P1140,P,1.14,1.138525,0.001474999999999893,28727,6EH2,OOF,P,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T17:45:00+00:00,2022-02-18,3EU.OPT,3EU,661605,3EUG2 P1137,3EUG2 P1137,P,1.1375,1.138525,0.0010250000000000536,28727,6EH2,OOF,P,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T17:45:00+00:00,2022-02-18,3EU.OPT,3EU,53979,3EUG2 C1137,3EUG2 C1137,C,1.1375,1.138525,0.0010250000000000536,28727,6EH2,OOF,C,QUALIFIED
2022-02-16_2022-02-18,2022-02-16T17:45:00+00:00,2022-02-18,3EU.OPT,3EU,500307,3EUG2 C1140,3EUG2 C1140,C,1.14,1.138525,0.001474999999999893,28727,6EH2,OOF,C,QUALIFIED
